Program,xPONENT,,MAGPIX,,,,,,,,,,,,,
"77(1,E10)",Hypoxia Ox66 1,18.49,160.11,29.98,449,,,,,,,,,,,
"78(1,F10)",Hypoxia Ox66 2,7.47,132.11,99.65,749,,,,,,,,,,,
"79(1,G10)",Hypoxia Ox66 2,11.26,98.28,81.26,667,,,,,,,,,,,
"80(1,H10)",Hypoxia Ox66 2,41.84,172.15,113.39,621,,,,,,,,,,,
"81(1,A11)",Hypoxia Ox66 3,8.71,95.42,29.36,644,,,,,,,,,,,
"82(1,B11)",Hypoxia Ox66 3,19.15,207.79,60.67,565,,,,,,,,,,,
"83(1,C11)",Hypoxia Ox66 3,13.91,359.24,213.17,589,,,,,,,,,,,
"84(1,D11)",Hypoxia Mix 1,9.36,214.56,17.56,702,,,,,,,,,,,
"85(1,E11)",Hypoxia Mix 1,8.47,294.98,34.44,718,,,,,,,,,,,
"86(1,F11)",Hypoxia Mix 1,20.29,206.28,26.56,620,,,,,,,,,,,
"87(1,G11)",Hypoxia Mix 2,10.04,243.44,61.3,688,,,,,,,,,,,
"88(1,H11)",Hypoxia Mix 2,19.04,160.69,43.55,650,,,,,,,,,,,
"89(1,A12)",Hypoxia Mix 2,26.92,204.13,95.7,876,,,,,,,,,,,
"90(1,B12)",Hypoxia Mix 3,27.15,299.59,491.95,576,,,,,,,,,,,
"91(1,C12)",Hypoxia Mix 3,28.89,447.56,31.84,516,,,,,,,,,,,
"92(1,D12)",Hypoxia Mix 3,17.12,276.6,115.34,780,,,,,,,,,,,
"93(1,E12)",Intereference DEP ,36.74,148.71,33.41,928,,,,,,,,,,,
"94(1,F12)",Intereference DEP ,10.11,124.05,46.85,997,,,,,,,,,,,
"95(1,G12)",Interference Ox66,8.11,44.41,15.39,1164,,,,,,,,,,,
"96(1,H12)",Interference Ox66,9.98,60.49,19.58,1122,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Trimmed Count,,,,,,,,,,,,,,,
Location,Sample,IL-6,GRO/KC/CINC-1,TNFa,Total Events,,,,,,,,,,,
"1(1,A1)",Background0,349,320,330,1109,,,,,,,,,,,
"2(1,B1)",Background0,326,342,321,1099,,,,,,,,,,,
"3(1,C1)",Standard1,305,262,301,966,,,,,,,,,,,
"4(1,D1)",Standard1,307,295,325,1029,,,,,,,,,,,
"5(1,E1)",Standard2,315,306,321,1046,,,,,,,,,,,
"6(1,F1)",Standard2,374,329,357,1178,,,,,,,,,,,
"7(1,G1)",Standard3,364,330,374,1186,,,,,,,,,,,
"8(1,H1)",Standard3,386,344,402,1256,,,,,,,,,,,
"9(1,A2)",Standard4,272,252,301,917,,,,,,,,,,,
"10(1,B2)",Standard4,273,224,303,888,,,,,,,,,,,
"11(1,C2)",Standard5,345,246,321,1014,,,,,,,,,,,
"12(1,D2)",Standard5,238,175,278,769,,,,,,,,,,,
"13(1,E2)",Standard6,188,74,173,483,,,,,,,,,,,
"14(1,F2)",Standard6,248,146,266,734,,,,,,,,,,,
"15(1,G2)",Standard7,310,311,296,1019,,,,,,,,,,,
"16(1,H2)",Standard7,347,284,368,1109,,,,,,,,,,,
"17(1,A3)",Control1,394,360,362,1240,,,,,,,,,,,
"18(1,B3)",Control1,276,252,298,918,,,,,,,,,,,
"19(1,C3)",Control2,251,261,310,912,,,,,,,,,,,
"20(1,D3)",Control2,285,253,297,929,,,,,,,,,,,
"21(1,E3)",Normoxia Blank 1,167,136,152,505,,,,,,,,,,,
"22(1,F3)",Normoxia Blank 1,209,221,236,740,,,,,,,,,,,
"23(1,G3)",Normoxia Blank 1,279,278,305,958,,,,,,,,,,,
"24(1,H3)",Normoxia Blank 2,311,284,290,983,,,,,,,,,,,
"25(1,A4)",Normoxia Blank 2,322,278,354,1062,,,,,,,,,,,
"26(1,B4)",Normoxia Blank 2,246,242,256,828,,,,,,,,,,,
"27(1,C4)",Normoxia Blank 3,273,218,246,819,,,,,,,,,,,
"28(1,D4)",Normoxia Blank 3,196,212,199,675,,,,,,,,,,,
"29(1,E4)",Normoxia Blank 3,232,221,268,801,,,,,,,,,,,
"30(1,F4)",Normoxia DEP 1,208,192,213,683,,,,,,,,,,,
"31(1,G4)",Normoxia DEP 1,250,191,238,755,,,,,,,,,,,
"32(1,H4)",Normoxia DEP 1,251,206,215,748,,,,,,,,,,,
"33(1,A5)",Normoxia DEP 2,241,197,220,730,,,,,,,,,,,
"34(1,B5)",Normoxia DEP 2,156,145,132,481,,,,,,,,,,,
"35(1,C5)",Normoxia DEP 2,221,180,169,632,,,,,,,,,,,
"36(1,D5)",Normoxia DEP 3,229,232,250,791,,,,,,,,,,,
"37(1,E5)",Normoxia DEP 3,140,86,124,390,,,,,,,,,,,
"38(1,F5)",Normoxia DEP 3,195,154,146,551,,,,,,,,,,,
"39(1,G5)",Normoxia Ox66 1,178,197,180,617,,,,,,,,,,,
"40(1,H5)",Normoxia Ox66 1,266,232,261,843,,,,,,,,,,,
"41(1,A6)",Normoxia Ox66 1,290,276,297,959,,,,,,,,,,,
"42(1,B6)",Normoxia Ox66 2,149,141,171,511,,,,,,,,,,,
"43(1,C6)",Normoxia Ox66 2,171,152,189,570,,,,,,,,,,,
"44(1,D6)",Normoxia Ox66 2,194,173,178,607,,,,,,,,,,,
"45(1,E6)",Normoxia Ox66 3,176,138,151,517,,,,,,,,,,,
"46(1,F6)",Normoxia Ox66 3,199,155,179,593,,,,,,,,,,,
"47(1,G6)",Normoxia Ox66 3,154,150,181,539,,,,,,,,,,,
"48(1,H6)",Normoxia Mix 1,268,222,285,861,,,,,,,,,,,
"49(1,A7)",Normoxia Mix 1,225,204,226,727,,,,,,,,,,,
"50(1,B7)",Normoxia Mix 1,194,141,164,555,,,,,,,,,,,
"51(1,C7)",Normoxia Mix 2,149,152,164,515,,,,,,,,,,,
"52(1,D7)",Normoxia Mix 2,126,116,132,414,,,,,,,,,,,
"53(1,E7)",Normoxia Mix 2,130,113,109,390,,,,,,,,,,,
"54(1,F7)",Normoxia Mix 3,176,152,165,547,,,,,,,,,,,
"55(1,G7)",Normoxia Mix 3,227,175,205,675,,,,,,,,,,,
"56(1,H7)",Normoxia Mix 3,198,178,218,660,,,,,,,,,,,
"57(1,A8)",Hypoxia Blank 1,229,198,225,724,,,,,,,,,,,
"58(1,B8)",Hypoxia Blank 1,148,117,137,448,,,,,,,,,,,
"59(1,C8)",Hypoxia Blank 1,135,117,129,423,,,,,,,,,,,
"60(1,D8)",Hypoxia Blank 2,164,146,152,514,,,,,,,,,,,
"61(1,E8)",Hypoxia Blank 2,136,112,122,412,,,,,,,,,,,
"62(1,F8)",Hypoxia Blank 2,139,104,107,390,,,,,,,,,,,
"63(1,G8)",Hypoxia Blank 3,152,135,142,477,,,,,,,,,,,
"64(1,H8)",Hypoxia Blank 3,217,176,165,620,,,,,,,,,,,
"65(1,A9)",Hypoxia Blank 3,245,206,252,781,,,,,,,,,,,
"66(1,B9)",Hypoxia DEP 1,240,238,215,769,,,,,,,,,,,
"67(1,C9)",Hypoxia DEP 1,236,183,214,703,,,,,,,,,,,
"68(1,D9)",Hypoxia DEP 1,263,210,248,803,,,,,,,,,,,
"69(1,E9)",Hypoxia DEP 2,210,187,194,657,,,,,,,,,,,
"70(1,F9)",Hypoxia DEP 2,202,194,181,641,,,,,,,,,,,
"71(1,G9)",Hypoxia DEP 2,248,189,196,705,,,,,,,,,,,
"72(1,H9)",Hypoxia DEP 3,205,164,165,592,,,,,,,,,,,
"73(1,A10)",Hypoxia DEP 3,258,203,242,779,,,,,,,,,,,
"74(1,B10)",Hypoxia DEP 3,235,218,191,716,,,,,,,,,,,
"75(1,C10)",Hypoxia Ox66 1,178,152,169,555,,,,,,,,,,,
"76(1,D10)",Hypoxia Ox66 1,176,126,144,496,,,,,,,,,,,
"77(1,E10)",Hypoxia Ox66 1,150,136,117,449,,,,,,,,,,,
"78(1,F10)",Hypoxia Ox66 2,224,207,242,749,,,,,,,,,,,
"79(1,G10)",Hypoxia Ox66 2,202,190,207,667,,,,,,,,,,,
"80(1,H10)",Hypoxia Ox66 2,210,171,176,621,,,,,,,,,,,
"81(1,A11)",Hypoxia Ox66 3,206,175,199,644,,,,,,,,,,,
"82(1,B11)",Hypoxia Ox66 3,179,166,164,565,,,,,,,,,,,
"83(1,C11)",Hypoxia Ox66 3,170,170,189,589,,,,,,,,,,,
"84(1,D11)",Hypoxia Mix 1,233,184,215,702,,,,,,,,,,,
"85(1,E11)",Hypoxia Mix 1,251,177,218,718,,,,,,,,,,,
"86(1,F11)",Hypoxia Mix 1,206,157,195,620,,,,,,,,,,,
"87(1,G11)",Hypoxia Mix 2,233,182,205,688,,,,,,,,,,,
"88(1,H11)",Hypoxia Mix 2,180,186,220,650,,,,,,,,,,,
"89(1,A12)",Hypoxia Mix 2,270,249,269,876,,,,,,,,,,,
"90(1,B12)",Hypoxia Mix 3,189,156,171,576,,,,,,,,,,,
"91(1,C12)",Hypoxia Mix 3,182,134,150,516,,,,,,,,,,,
"92(1,D12)",Hypoxia Mix 3,259,222,223,780,,,,,,,,,,,
"93(1,E12)",Intereference DEP ,296,241,297,928,,,,,,,,,,,
"94(1,F12)",Intereference DEP ,289,287,321,997,,,,,,,,,,,
"95(1,G12)",Interference Ox66,352,331,365,1164,,,,,,,,,,,
"96(1,H12)",Interference Ox66,345,334,331,1122,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Trimmed Mean,,,,,,,,,,,,,,,
Location,Sample,IL-6,GRO/KC/CINC-1,TNFa,Total Events,,,,,,,,,,,
"1(1,A1)",Background0,28.62,144.33,27.62,1109,,,,,,,,,,,
"2(1,B1)",Background0,28.05,117.02,25.16,1099,,,,,,,,,,,
"3(1,C1)",Standard1,28.67,124.49,53.51,966,,,,,,,,,,,
"4(1,D1)",Standard1,31.84,142.54,57.8,1029,,,,,,,,,,,
"5(1,E1)",Standard2,35.01,144.28,130.28,1046,,,,,,,,,,,
"6(1,F1)",Standard2,34.85,123.47,140.26,1178,,,,,,,,,,,
"7(1,G1)",Standard3,56.99,190.97,493.08,1186,,,,,,,,,,,
"8(1,H1)",Standard3,58.9,197.56,502.07,1256,,,,,,,,,,,
"9(1,A2)",Standard4,149.33,500.62,1980.14,917,,,,,,,,,,,
"10(1,B2)",Standard4,156.58,464.85,2220.51,888,,,,,,,,,,,
"11(1,C2)",Standard5,660.21,1657.64,6312.33,1014,,,,,,,,,,,
"12(1,D2)",Standard5,597.81,1123.75,5251.95,769,,,,,,,,,,,
"13(1,E2)",Standard6,3390.56,3086.8,9189.97,483,,,,,,,,,,,
"14(1,F2)",Standard6,3517.59,3844.42,9768.61,734,,,,,,,,,,,
"15(1,G2)",Standard7,12984,7596.96,10562.01,1019,,,,,,,,,,,
"16(1,H2)",Standard7,8985.44,5519.75,10866.66,1109,,,,,,,,,,,
"17(1,A3)",Control1,226.69,746.57,2667.04,1240,,,,,,,,,,,
"18(1,B3)",Control1,206.77,684.68,2613.24,918,,,,,,,,,,,
"19(1,C3)",Control2,1417.89,2868.72,8354.5,912,,,,,,,,,,,
"20(1,D3)",Control2,1442.06,2972.33,7857.39,929,,,,,,,,,,,
"21(1,E3)",Normoxia Blank 1,29.07,356.22,27.73,505,,,,,,,,,,,
"22(1,F3)",Normoxia Blank 1,26.34,321.39,22.83,740,,,,,,,,,,,
"23(1,G3)",Normoxia Blank 1,27.37,303.78,36.44,958,,,,,,,,,,,
"24(1,H3)",Normoxia Blank 2,28.03,301.56,25.98,983,,,,,,,,,,,
"25(1,A4)",Normoxia Blank 2,28.64,353.52,28,1062,,,,,,,,,,,
"26(1,B4)",Normoxia Blank 2,27.9,309.06,24.03,828,,,,,,,,,,,
"27(1,C4)",Normoxia Blank 3,25.65,320.47,22.67,819,,,,,,,,,,,
"28(1,D4)",Normoxia Blank 3,28.8,334.21,31.56,675,,,,,,,,,,,
"29(1,E4)",Normoxia Blank 3,30.13,351.62,24.56,801,,,,,,,,,,,
"30(1,F4)",Normoxia DEP 1,32.38,449.33,36.04,683,,,,,,,,,,,
"31(1,G4)",Normoxia DEP 1,30.57,464.42,30.93,755,,,,,,,,,,,
"32(1,H4)",Normoxia DEP 1,32.02,458.14,38.6,748,,,,,,,,,,,
"33(1,A5)",Normoxia DEP 2,30.57,498.43,34.86,730,,,,,,,,,,,
"34(1,B5)",Normoxia DEP 2,31.54,514.72,39.09,481,,,,,,,,,,,
"35(1,C5)",Normoxia DEP 2,27.49,442.6,33.34,632,,,,,,,,,,,
"36(1,D5)",Normoxia DEP 3,28.92,431.71,33.52,791,,,,,,,,,,,
"37(1,E5)",Normoxia DEP 3,31.64,467.83,47.4,390,,,,,,,,,,,
"38(1,F5)",Normoxia DEP 3,33.57,478.62,46.28,551,,,,,,,,,,,
"39(1,G5)",Normoxia Ox66 1,29.45,443.78,27.21,617,,,,,,,,,,,
"40(1,H5)",Normoxia Ox66 1,30.08,530.45,28.43,843,,,,,,,,,,,
"41(1,A6)",Normoxia Ox66 1,26.32,423.45,32.23,959,,,,,,,,,,,
"42(1,B6)",Normoxia Ox66 2,28.92,450.26,51.61,511,,,,,,,,,,,
"43(1,C6)",Normoxia Ox66 2,28.42,512.93,30.23,570,,,,,,,,,,,
"44(1,D6)",Normoxia Ox66 2,26.85,644.27,27.23,607,,,,,,,,,,,
"45(1,E6)",Normoxia Ox66 3,24.63,433.73,23.23,517,,,,,,,,,,,
"46(1,F6)",Normoxia Ox66 3,24.91,416.95,24.59,593,,,,,,,,,,,
"47(1,G6)",Normoxia Ox66 3,28.75,397.53,28.06,539,,,,,,,,,,,
"48(1,H6)",Normoxia Mix 1,26.19,501.64,30.14,861,,,,,,,,,,,
"49(1,A7)",Normoxia Mix 1,30.06,605.52,33.19,727,,,,,,,,,,,
"50(1,B7)",Normoxia Mix 1,29.98,593.38,34.04,555,,,,,,,,,,,
"51(1,C7)",Normoxia Mix 2,29.05,595.51,40.54,515,,,,,,,,,,,
"52(1,D7)",Normoxia Mix 2,27.15,662.51,33.67,414,,,,,,,,,,,
"53(1,E7)",Normoxia Mix 2,27.35,629.73,30.05,390,,,,,,,,,,,
"54(1,F7)",Normoxia Mix 3,29.53,608.39,36.79,547,,,,,,,,,,,
"55(1,G7)",Normoxia Mix 3,28.52,510.77,32.55,675,,,,,,,,,,,
"56(1,H7)",Normoxia Mix 3,29.46,573.65,31.4,660,,,,,,,,,,,
"57(1,A8)",Hypoxia Blank 1,25.47,191.4,31.58,724,,,,,,,,,,,
"58(1,B8)",Hypoxia Blank 1,52.85,245.85,60.42,448,,,,,,,,,,,
"59(1,C8)",Hypoxia Blank 1,31.28,271.42,48.26,423,,,,,,,,,,,
"60(1,D8)",Hypoxia Blank 2,26.88,237.29,30.45,514,,,,,,,,,,,
"61(1,E8)",Hypoxia Blank 2,32.24,289.2,34.2,412,,,,,,,,,,,
"62(1,F8)",Hypoxia Blank 2,30.43,280.87,32.35,390,,,,,,,,,,,
"63(1,G8)",Hypoxia Blank 3,28.82,264.82,31.77,477,,,,,,,,,,,
"64(1,H8)",Hypoxia Blank 3,29.93,226.19,40.64,620,,,,,,,,,,,
"65(1,A9)",Hypoxia Blank 3,29.93,240.7,36.36,781,,,,,,,,,,,
"66(1,B9)",Hypoxia DEP 1,28.39,252.99,36.23,769,,,,,,,,,,,
"67(1,C9)",Hypoxia DEP 1,25.22,297.86,42.02,703,,,,,,,,,,,
"68(1,D9)",Hypoxia DEP 1,25,242.93,31.86,803,,,,,,,,,,,
"69(1,E9)",Hypoxia DEP 2,27.78,338.4,63.52,657,,,,,,,,,,,
"70(1,F9)",Hypoxia DEP 2,32.62,393.45,51.45,641,,,,,,,,,,,
"71(1,G9)",Hypoxia DEP 2,26.35,277.79,35.7,705,,,,,,,,,,,
"72(1,H9)",Hypoxia DEP 3,30.35,327.15,53.38,592,,,,,,,,,,,
"73(1,A10)",Hypoxia DEP 3,28.22,327.1,40.5,779,,,,,,,,,,,
"74(1,B10)",Hypoxia DEP 3,28.11,301.93,32.43,716,,,,,,,,,,,
"75(1,C10)",Hypoxia Ox66 1,30.82,270.89,31.7,555,,,,,,,,,,,
"76(1,D10)",Hypoxia Ox66 1,27.2,208.87,47.35,496,,,,,,,,,,,
"77(1,E10)",Hypoxia Ox66 1,26.41,276.76,31.03,449,,,,,,,,,,,
"78(1,F10)",Hypoxia Ox66 2,26.75,254.35,29.4,749,,,,,,,,,,,
"79(1,G10)",Hypoxia Ox66 2,26.48,229.96,30.32,667,,,,,,,,,,,
"80(1,H10)",Hypoxia Ox66 2,26.56,290.32,33.05,621,,,,,,,,,,,
"81(1,A11)",Hypoxia Ox66 3,25.12,265.38,28.05,644,,,,,,,,,,,
"82(1,B11)",Hypoxia Ox66 3,27.37,246.05,32.72,565,,,,,,,,,,,
"83(1,C11)",Hypoxia Ox66 3,26.24,313.87,33.82,589,,,,,,,,,,,
"84(1,D11)",Hypoxia Mix 1,25.85,318.71,29.94,702,,,,,,,,,,,
"85(1,E11)",Hypoxia Mix 1,28.65,402.28,33.22,718,,,,,,,,,,,
"86(1,F11)",Hypoxia Mix 1,27.44,344.59,33.01,620,,,,,,,,,,,
"87(1,G11)",Hypoxia Mix 2,28.01,363.81,39.26,688,,,,,,,,,,,
"88(1,H11)",Hypoxia Mix 2,27.68,354.49,51.82,650,,,,,,,,,,,
"89(1,A12)",Hypoxia Mix 2,27.87,359.02,33.81,876,,,,,,,,,,,
"90(1,B12)",Hypoxia Mix 3,31.89,361.26,52.89,576,,,,,,,,,,,
"91(1,C12)",Hypoxia Mix 3,31.16,451.77,36,516,,,,,,,,,,,
"92(1,D12)",Hypoxia Mix 3,29.19,336.36,31.31,780,,,,,,,,,,,
"93(1,E12)",Intereference DEP ,32.01,196.63,31.06,928,,,,,,,,,,,
"94(1,F12)",Intereference DEP ,29.1,161.16,28.51,997,,,,,,,,,,,
"95(1,G12)",Interference Ox66,25.36,108.63,25.21,1164,,,,,,,,,,,
"96(1,H12)",Interference Ox66,28.98,162.88,27.53,1122,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Trimmed % CV of Microspheres,,,,,,,,,,,,,,,
Location,Sample,IL-6,GRO/KC/CINC-1,TNFa,Total Events,,,,,,,,,,,
"1(1,A1)",Background0,23.4,41.85,39.11,1109,,,,,,,,,,,
"2(1,B1)",Background0,24.97,42.06,37.93,1099,,,,,,,,,,,
"3(1,C1)",Standard1,24.16,43.16,38.64,966,,,,,,,,,,,
"4(1,D1)",Standard1,20.47,34.29,29.42,1029,,,,,,,,,,,
"5(1,E1)",Standard2,23.43,33.42,34.24,1046,,,,,,,,,,,
"6(1,F1)",Standard2,23.8,34.57,33.38,1178,,,,,,,,,,,
"7(1,G1)",Standard3,26.52,31.78,33.4,1186,,,,,,,,,,,
"8(1,H1)",Standard3,26.6,27.6,37.53,1256,,,,,,,,,,,
"9(1,A2)",Standard4,31.33,33.13,43.56,917,,,,,,,,,,,
"10(1,B2)",Standard4,35.83,33.81,41.52,888,,,,,,,,,,,
"11(1,C2)",Standard5,30.54,32.63,38.73,1014,,,,,,,,,,,
"12(1,D2)",Standard5,29.09,39.03,25.99,769,,,,,,,,,,,
"13(1,E2)",Standard6,40.22,60.33,25.08,483,,,,,,,,,,,
"14(1,F2)",Standard6,36.58,36.99,23.92,734,,,,,,,,,,,
"15(1,G2)",Standard7,40.45,35.51,21.76,1019,,,,,,,,,,,
"16(1,H2)",Standard7,40.52,39.45,28.19,1109,,,,,,,,,,,
"17(1,A3)",Control1,37.34,32.8,40.75,1240,,,,,,,,,,,
"18(1,B3)",Control1,31.32,29.66,36.28,918,,,,,,,,,,,
"19(1,C3)",Control2,29.39,28.33,24.57,912,,,,,,,,,,,
"20(1,D3)",Control2,34.11,33.2,26.56,929,,,,,,,,,,,
"21(1,E3)",Normoxia Blank 1,31.48,34.46,68.85,505,,,,,,,,,,,
"22(1,F3)",Normoxia Blank 1,25.24,29.75,41.49,740,,,,,,,,,,,
"23(1,G3)",Normoxia Blank 1,26.57,36.27,70.03,958,,,,,,,,,,,
"24(1,H3)",Normoxia Blank 2,25.51,37.09,40.93,983,,,,,,,,,,,
"25(1,A4)",Normoxia Blank 2,22.84,32.41,41.36,1062,,,,,,,,,,,
"26(1,B4)",Normoxia Blank 2,26.04,28.11,38.49,828,,,,,,,,,,,
"27(1,C4)",Normoxia Blank 3,25.39,33.87,32.26,819,,,,,,,,,,,
"28(1,D4)",Normoxia Blank 3,28.36,29.92,80.14,675,,,,,,,,,,,
"29(1,E4)",Normoxia Blank 3,29.55,33.33,37.03,801,,,,,,,,,,,
"30(1,F4)",Normoxia DEP 1,24.34,30.29,54.72,683,,,,,,,,,,,
"31(1,G4)",Normoxia DEP 1,33.76,43.78,46.01,755,,,,,,,,,,,
"32(1,H4)",Normoxia DEP 1,32.81,35.01,44.72,748,,,,,,,,,,,
"33(1,A5)",Normoxia DEP 2,24.95,31.84,42.03,730,,,,,,,,,,,
"34(1,B5)",Normoxia DEP 2,25.42,37.48,52.82,481,,,,,,,,,,,
"35(1,C5)",Normoxia DEP 2,24.04,32.23,40.8,632,,,,,,,,,,,
"36(1,D5)",Normoxia DEP 3,23.53,33.32,46.48,791,,,,,,,,,,,
"37(1,E5)",Normoxia DEP 3,23.75,43.19,62.21,390,,,,,,,,,,,
"38(1,F5)",Normoxia DEP 3,30,32.29,63.51,551,,,,,,,,,,,
"39(1,G5)",Normoxia Ox66 1,28.53,34.13,42.97,617,,,,,,,,,,,
"40(1,H5)",Normoxia Ox66 1,27.35,37.91,43.49,843,,,,,,,,,,,
"41(1,A6)",Normoxia Ox66 1,23.15,29.9,64.81,959,,,,,,,,,,,
"42(1,B6)",Normoxia Ox66 2,31.89,31.01,117.82,511,,,,,,,,,,,
"43(1,C6)",Normoxia Ox66 2,27.3,35.94,65.29,570,,,,,,,,,,,
"44(1,D6)",Normoxia Ox66 2,31.35,62.1,55.39,607,,,,,,,,,,,
"45(1,E6)",Normoxia Ox66 3,26.4,60.3,45.41,517,,,,,,,,,,,
"46(1,F6)",Normoxia Ox66 3,25.38,31.81,42.15,593,,,,,,,,,,,
"47(1,G6)",Normoxia Ox66 3,27.44,32.89,46.7,539,,,,,,,,,,,
"48(1,H6)",Normoxia Mix 1,23.22,31.18,42.65,861,,,,,,,,,,,
"49(1,A7)",Normoxia Mix 1,27.35,48.06,52.44,727,,,,,,,,,,,
"50(1,B7)",Normoxia Mix 1,24.97,42.44,60.19,555,,,,,,,,,,,
"51(1,C7)",Normoxia Mix 2,25.37,40.73,60.95,515,,,,,,,,,,,
"52(1,D7)",Normoxia Mix 2,21.97,47.48,57.96,414,,,,,,,,,,,
"53(1,E7)",Normoxia Mix 2,24.17,48.61,44.2,390,,,,,,,,,,,
"54(1,F7)",Normoxia Mix 3,25.84,39.86,55.36,547,,,,,,,,,,,
"55(1,G7)",Normoxia Mix 3,25.89,46.4,48.37,675,,,,,,,,,,,
"56(1,H7)",Normoxia Mix 3,28.93,37.22,42.25,660,,,,,,,,,,,
"57(1,A8)",Hypoxia Blank 1,24.68,31.71,59.62,724,,,,,,,,,,,
"58(1,B8)",Hypoxia Blank 1,21.81,37.24,37.36,448,,,,,,,,,,,
"59(1,C8)",Hypoxia Blank 1,30.8,57.67,86.09,423,,,,,,,,,,,
"60(1,D8)",Hypoxia Blank 2,26.21,38.81,54.11,514,,,,,,,,,,,
"61(1,E8)",Hypoxia Blank 2,38.84,55.07,67.4,412,,,,,,,,,,,
"62(1,F8)",Hypoxia Blank 2,35.31,29.38,60.53,390,,,,,,,,,,,
"63(1,G8)",Hypoxia Blank 3,28.06,45.32,49.28,477,,,,,,,,,,,
"64(1,H8)",Hypoxia Blank 3,34.12,47.86,77.34,620,,,,,,,,,,,
"65(1,A9)",Hypoxia Blank 3,31.39,35.82,62.49,781,,,,,,,,,,,
"66(1,B9)",Hypoxia DEP 1,32.49,48.65,52.51,769,,,,,,,,,,,
"67(1,C9)",Hypoxia DEP 1,24.16,40.69,120.15,703,,,,,,,,,,,
"68(1,D9)",Hypoxia DEP 1,26.46,41.62,52.96,803,,,,,,,,,,,
"69(1,E9)",Hypoxia DEP 2,26.69,39.4,84.92,657,,,,,,,,,,,
"70(1,F9)",Hypoxia DEP 2,32.26,52.58,76.53,641,,,,,,,,,,,
"71(1,G9)",Hypoxia DEP 2,25.18,30.95,59.75,705,,,,,,,,,,,
"72(1,H9)",Hypoxia DEP 3,23.71,44.31,55.73,592,,,,,,,,,,,
"73(1,A10)",Hypoxia DEP 3,23.7,25.12,63.03,779,,,,,,,,,,,
"74(1,B10)",Hypoxia DEP 3,23.73,24.6,37.23,716,,,,,,,,,,,
"75(1,C10)",Hypoxia Ox66 1,25.57,26.57,53.31,555,,,,,,,,,,,
"76(1,D10)",Hypoxia Ox66 1,25.38,43.08,86.85,496,,,,,,,,,,,
"77(1,E10)",Hypoxia Ox66 1,22.67,32.37,42.09,449,,,,,,,,,,,
"78(1,F10)",Hypoxia Ox66 2,21.25,28.71,43.01,749,,,,,,,,,,,
"79(1,G10)",Hypoxia Ox66 2,23.98,29.6,42.93,667,,,,,,,,,,,
"80(1,H10)",Hypoxia Ox66 2,25.72,38.05,50.65,621,,,,,,,,,,,
"81(1,A11)",Hypoxia Ox66 3,23.28,26.95,45.32,644,,,,,,,,,,,
"82(1,B11)",Hypoxia Ox66 3,25.77,30.5,55.87,565,,,,,,,,,,,
"83(1,C11)",Hypoxia Ox66 3,25.15,60.08,71.81,589,,,,,,,,,,,
"84(1,D11)",Hypoxia Mix 1,19.73,37.64,36.53,702,,,,,,,,,,,
"85(1,E11)",Hypoxia Mix 1,18.91,41.99,40.86,718,,,,,,,,,,,
"86(1,F11)",Hypoxia Mix 1,26.33,30.16,46.51,620,,,,,,,,,,,
"87(1,G11)",Hypoxia Mix 2,22.78,30.89,61.86,688,,,,,,,,,,,
"88(1,H11)",Hypoxia Mix 2,24.15,29.16,53.53,650,,,,,,,,,,,
"89(1,A12)",Hypoxia Mix 2,23.62,32.67,39.93,876,,,,,,,,,,,
"90(1,B12)",Hypoxia Mix 3,38.49,50.29,89.6,576,,,,,,,,,,,
"91(1,C12)",Hypoxia Mix 3,27.06,52.3,52.32,516,,,,,,,,,,,
"92(1,D12)",Hypoxia Mix 3,28.76,46.55,53.28,780,,,,,,,,,,,
"93(1,E12)",Intereference DEP ,31.57,46.58,42.53,928,,,,,,,,,,,
"94(1,F12)",Intereference DEP ,23.16,35.24,32.11,997,,,,,,,,,,,
"95(1,G12)",Interference Ox66,20.48,26.9,31.72,1164,,,,,,,,,,,
"96(1,H12)",Interference Ox66,22.77,28.03,32.48,1122,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Trimmed Peak,,,,,,,,,,,,,,,
Location,Sample,IL-6,GRO/KC/CINC-1,TNFa,Total Events,,,,,,,,,,,
"1(1,A1)",Background0,28,149,24,1109,,,,,,,,,,,
"2(1,B1)",Background0,28,87,16,1099,,,,,,,,,,,
"3(1,C1)",Standard1,28,132,36,966,,,,,,,,,,,
"4(1,D1)",Standard1,32,132,57,1029,,,,,,,,,,,
"5(1,E1)",Standard2,28,121,116,1046,,,,,,,,,,,
"6(1,F1)",Standard2,32,121,132,1178,,,,,,,,,,,
"7(1,G1)",Standard3,43,177,368,1186,,,,,,,,,,,
"8(1,H1)",Standard3,57,207,337,1256,,,,,,,,,,,
"9(1,A2)",Standard4,132,352,1737,917,,,,,,,,,,,
"10(1,B2)",Standard4,156,353,1550,888,,,,,,,,,,,
"11(1,C2)",Standard5,512,1745,4452,1014,,,,,,,,,,,
"12(1,D2)",Standard5,651,1303,5902,769,,,,,,,,,,,
"13(1,E2)",Standard6,4430,4781,8513,483,,,,,,,,,,,
"14(1,F2)",Standard6,4105,4435,8921,734,,,,,,,,,,,
